user_id,log_date,screen_time_hours,social_media_hours,gaming_hours,study_hours,sleep_hours,mood_score,productivity_score,notifications_checked,outside_time_minutes,addiction_risk_score,focus_score,productivity_score_ai,log_id
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-07,9.7,4.2,0.1,1.9,6.1,8,8,109,80,64.7,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-08,3.6,2.7,1.6,4.8,7.1,5,2,44,20,42.5,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-09,10.6,4.1,1.8,4.3,7.2,3,5,26,80,61.3,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-10,8.2,3.5,3.1,4.8,7.1,7,8,68,54,63.0,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-11,10.2,2.8,2.1,7.6,8.9,3,5,27,84,52.2,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-12,5.5,3.2,2.4,4.1,8.4,4,5,51,21,57.4,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-13,3.1,4.9,3.3,5.3,8.2,6,2,91,54,53.1,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-14,6.1,3.2,0.4,7.8,8.9,3,3,33,16,51.8,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-15,7.7,1.9,1.2,6.6,8.4,8,7,53,58,39.6,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-16,10.3,3.2,0.4,6.8,4.7,6,3,85,1,68.3,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-17,8.9,3.7,1.9,7.6,7.4,7,3,108,86,61.0,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-18,5.4,1.4,1.2,7.8,8.8,4,5,110,64,44.0,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-19,9.2,3.2,0.0,4.5,7.0,5,6,36,27,50.0,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-20,5.2,3.5,0.6,6.0,6.1,5,8,92,79,57.1,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-21,9.0,2.6,1.3,6.4,4.1,5,4,77,78,65.1,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-22,7.8,3.8,0.5,4.6,5.6,4,4,87,54,72.8,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-23,4.3,3.8,3.1,6.3,8.1,3,2,109,44,63.0,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-24,5.8,3.5,1.3,7.8,8.5,6,2,108,46,56.9,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-25,10.4,2.0,3.6,5.1,7.7,8,2,58,82,52.1,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-26,3.3,3.1,2.7,1.9,7.1,5,5,63,50,54.5,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-27,6.2,4.0,0.1,2.0,9.0,5,3,113,24,64.7,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-28,3.5,4.0,3.8,4.6,6.0,7,7,63,8,62.1,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-01,8.2,4.9,2.3,2.7,4.1,3,4,95,7,89.8,,,
9d2fdc29-92b9-4047-a050-fd7c33b6bef1,2026-01-02,3.5,2.5,0.9,6.2,5.1,8,6,26,54,42.0,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-01,10.3,3.9,1.7,5.0,7.4,4,6,57,65,62.6,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-02,10.4,4.2,0.6,6.2,8.1,3,6,77,47,60.3,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-03,5.9,1.7,3.9,1.6,7.0,3,4,60,25,68.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-04,3.5,2.6,2.8,1.2,5.2,3,2,59,45,69.9,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-05,3.9,2.3,1.3,7.3,7.4,5,2,103,34,45.3,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-06,5.6,5.0,3.1,6.7,5.3,8,6,75,6,77.6,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-07,5.7,4.1,0.7,4.7,7.1,4,7,53,21,59.5,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-08,4.1,2.2,3.0,5.2,7.7,5,2,38,14,47.3,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-09,6.2,5.0,2.5,3.3,5.3,6,2,81,42,81.1,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-10,10.1,1.8,3.5,5.5,7.0,4,2,46,27,58.0,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-11,7.3,2.8,1.3,6.8,6.5,4,4,44,25,59.2,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-12,5.4,2.2,1.0,6.5,6.1,8,4,49,0,47.1,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-13,7.6,4.7,0.6,5.9,6.2,3,8,103,2,71.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-14,7.7,2.8,0.3,5.2,6.1,5,6,80,86,54.2,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-15,3.6,4.0,2.6,6.6,8.7,7,2,106,65,51.7,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-16,4.6,2.6,2.1,4.8,7.6,6,4,73,80,47.3,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-17,4.9,4.4,3.0,1.3,5.0,5,7,54,13,83.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-18,3.4,2.7,1.6,4.9,4.3,7,6,59,41,51.0,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-19,10.5,5.0,1.7,5.7,5.1,7,5,23,61,67.5,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-20,3.3,2.7,0.9,3.9,5.6,8,2,64,79,45.0,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-21,6.8,1.2,0.1,2.5,6.1,8,8,83,12,47.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-22,7.7,4.6,1.4,7.7,4.5,8,2,77,58,70.4,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-23,9.4,1.4,1.3,6.4,6.3,3,6,88,67,54.6,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-24,5.9,2.2,3.4,4.6,7.2,5,8,101,6,64.5,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-25,8.7,4.8,2.0,4.6,4.6,5,7,77,12,79.6,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-26,6.4,4.3,1.9,5.5,4.5,6,6,91,23,78.5,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-27,5.9,3.4,0.4,3.9,8.1,8,5,106,81,48.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-28,7.8,3.2,1.6,6.2,6.8,4,3,104,39,67.6,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-01,8.6,4.8,1.1,7.9,6.1,8,3,74,80,59.8,,,
245b7958-6630-49ea-8d89-46fae1a29852,2026-01-02,4.2,2.2,0.4,2.2,4.6,3,6,46,38,57.4,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-01,9.6,3.5,0.0,0.1,5.0,6,3,19,51,71.1,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-02,9.2,1.4,1.2,3.3,8.0,3,4,91,35,51.1,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-03,9.9,1.5,2.3,1.3,6.3,7,2,15,109,51.9,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-04,3.2,1.3,0.8,2.0,6.5,5,5,86,42,42.0,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-05,8.3,2.5,2.9,0.4,8.3,5,5,54,63,65.1,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-06,8.7,3.9,1.9,0.5,5.2,5,8,28,63,81.6,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-07,6.3,2.5,1.8,1.3,5.7,4,7,22,103,69.3,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-08,6.1,1.8,1.4,0.1,6.0,5,5,11,19,60.8,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-09,3.5,3.2,2.7,0.3,5.8,4,3,20,79,68.6,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-10,7.6,0.8,2.5,3.3,7.8,3,5,84,23,55.7,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-11,3.8,1.8,0.5,3.3,8.0,5,8,10,41,28.3,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-12,8.1,0.9,0.3,2.3,5.2,7,8,70,81,52.2,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-13,5.8,3.3,1.2,1.7,6.4,3,6,20,43,65.8,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-14,3.2,2.3,1.7,0.6,8.0,5,4,64,33,47.0,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-15,5.1,1.0,2.3,2.3,6.5,4,7,46,42,52.3,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-16,4.7,0.6,1.5,3.6,8.2,8,5,86,109,28.5,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-17,5.6,1.2,2.3,1.3,6.0,6,8,97,85,59.0,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-18,2.7,3.2,1.4,1.8,5.0,8,4,96,119,54.6,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-19,5.5,3.2,0.2,1.5,7.3,8,5,21,14,50.4,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-20,9.2,3.3,1.2,0.7,6.0,3,6,16,71,68.0,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-21,6.4,2.6,1.8,0.1,8.3,4,4,33,49,62.4,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-22,8.1,2.5,2.3,2.6,5.4,6,5,46,88,67.6,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-23,4.4,1.2,2.6,3.0,6.4,5,2,31,42,46.1,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-24,5.0,1.5,0.7,1.0,8.8,8,8,32,50,37.5,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-25,7.9,1.2,2.1,1.9,6.7,5,7,45,5,58.6,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-26,4.4,3.2,0.5,0.4,7.1,6,8,96,82,56.5,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-27,8.3,2.8,1.3,0.5,8.8,4,2,60,33,63.9,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-28,7.2,3.2,3.0,3.9,8.7,4,6,33,26,60.5,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-01,9.9,3.9,0.9,3.6,5.0,6,6,73,48,72.1,,,
0769d16e-2e3b-47a0-b5f5-54e815793ae9,2026-01-02,9.2,2.2,1.3,2.6,6.5,8,7,87,19,58.4,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-01,6.7,1.1,3.4,1.6,4.5,3,2,59,68,73.4,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-02,9.3,3.2,1.1,7.5,5.2,5,5,46,88,64.3,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-03,7.1,3.7,3.9,6.5,4.9,7,3,26,29,76.4,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-04,6.9,1.4,3.8,4.2,6.8,6,8,51,78,55.8,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-05,6.6,3.4,2.7,8.0,7.4,4,4,71,71,64.8,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-06,9.6,3.6,2.4,5.1,4.8,8,4,93,27,75.2,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-07,5.4,3.7,2.2,7.5,4.2,3,3,96,54,78.4,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-08,6.0,1.9,3.4,1.4,6.3,4,6,34,28,68.8,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-09,4.0,1.1,1.4,3.7,4.4,5,2,90,68,49.2,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-10,6.9,2.1,2.0,6.4,8.5,8,6,41,32,44.1,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-11,6.9,1.7,2.4,3.4,5.0,4,6,43,47,65.6,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-12,9.2,4.4,3.6,4.8,7.5,6,7,64,27,70.5,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-13,8.2,3.2,1.9,8.0,5.7,8,7,107,42,70.7,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-14,7.3,1.4,2.5,7.6,7.6,3,4,93,13,58.6,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-15,5.5,2.7,2.0,7.9,4.3,8,5,97,12,66.8,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-16,10.5,3.4,3.0,2.7,7.8,3,3,79,85,71.5,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-17,5.3,3.2,3.0,4.5,6.1,6,4,74,60,63.1,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-18,10.9,4.8,3.3,1.7,9.0,3,6,110,10,82.1,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-19,8.4,4.4,0.4,7.4,8.6,4,5,112,73,58.9,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-20,10.6,1.2,1.2,3.6,5.7,5,3,88,87,58.1,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-21,10.7,5.0,1.3,4.6,6.8,4,8,26,77,61.9,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-22,8.6,4.8,1.1,2.2,5.9,6,5,110,14,82.1,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-23,3.6,3.5,2.4,1.3,6.3,6,5,118,8,67.3,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-24,8.2,4.4,1.5,7.9,7.4,4,8,116,64,66.8,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-25,7.2,4.5,3.4,3.2,4.8,5,5,27,79,79.2,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-26,5.7,1.5,0.6,6.6,4.5,8,8,35,75,45.6,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-27,7.0,1.8,2.3,3.9,8.2,7,4,54,54,45.5,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-28,8.2,1.4,1.5,1.1,5.6,3,8,58,83,68.2,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-01,10.9,2.5,2.0,4.1,8.5,4,5,71,67,53.7,,,
ed0e3615-f941-4ecb-82b6-40923a396d83,2026-01-02,6.1,1.9,1.0,6.6,4.3,6,7,28,53,54.6,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-01,5.6,1.8,1.8,1.9,7.4,6,7,121,27,57.9,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-02,6.6,2.8,1.0,1.7,6.6,7,7,87,16,65.1,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-03,4.4,2.3,0.6,1.2,7.8,8,3,62,2,46.7,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-04,5.3,0.7,0.9,2.6,5.9,8,5,103,14,53.8,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-05,5.7,3.0,0.8,2.6,6.6,4,6,88,42,64.6,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-06,5.6,1.8,1.8,0.1,6.5,6,5,99,56,65.8,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-07,7.3,2.4,0.0,0.3,7.4,7,6,48,59,52.9,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-08,9.8,1.3,1.8,1.3,6.7,8,4,146,31,59.6,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-09,4.3,2.7,0.5,2.0,7.4,5,5,100,38,52.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-10,9.9,1.2,1.9,0.5,6.2,4,4,70,36,64.5,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-11,9.9,2.7,0.3,2.6,6.0,8,6,148,5,59.4,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-12,9.0,1.8,1.3,1.8,6.9,4,6,35,38,58.2,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-13,4.3,2.0,0.9,2.3,5.6,6,5,93,30,59.0,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-14,7.7,2.6,1.5,2.8,7.9,5,7,125,45,61.4,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-15,9.3,2.0,0.8,0.5,7.4,7,7,110,28,59.8,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-16,9.5,0.8,1.0,1.8,8.0,7,4,79,29,44.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-17,9.0,1.4,0.6,1.0,6.7,4,4,119,17,62.9,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-18,4.8,1.0,1.2,0.9,6.1,6,6,131,56,52.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-19,9.1,1.9,1.7,2.3,7.9,5,7,30,42,52.7,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-20,8.4,2.2,2.0,2.4,7.9,4,4,42,35,58.5,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-21,8.6,1.0,1.6,2.9,6.8,7,7,90,41,52.2,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-22,5.4,1.7,0.8,2.9,7.8,8,7,87,22,45.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-23,9.1,1.6,1.3,1.7,5.3,4,4,142,28,72.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-24,8.0,2.1,1.9,2.6,6.5,5,4,119,33,65.2,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-25,10.0,1.8,1.8,2.9,6.7,6,7,95,58,58.9,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-26,8.7,0.6,0.9,2.8,8.0,5,8,107,21,45.3,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-27,4.6,1.6,1.2,2.8,7.2,8,7,129,56,42.2,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-28,9.4,2.4,1.7,2.3,7.9,6,7,100,26,62.0,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-01,10.0,1.4,0.6,0.7,7.0,7,3,52,5,51.1,,,
12c0f737-22bf-4d85-96df-6a36bcccdecf,2026-01-02,5.8,1.2,0.1,0.7,6.3,5,3,77,59,53.8,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-01,3.3,2.2,3.1,4.1,5.5,4,3,115,22,63.0,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-02,6.2,1.4,3.2,4.9,8.9,4,7,68,37,53.1,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-03,6.4,1.9,2.0,6.0,7.1,5,6,80,81,51.9,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-04,4.1,2.6,2.8,5.9,5.8,5,7,118,9,67.3,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-05,8.6,1.7,0.9,1.6,5.8,7,8,68,73,61.7,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-06,10.9,3.0,3.5,7.3,6.6,6,8,99,68,69.5,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-07,5.7,1.8,0.7,4.9,4.5,5,7,63,45,56.6,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-08,7.4,1.5,3.4,5.8,5.0,8,6,46,14,62.5,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-09,7.1,3.1,2.2,7.6,4.3,3,3,73,30,76.7,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-10,6.9,4.4,3.6,6.5,8.7,3,3,63,78,69.3,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-11,4.5,2.8,4.0,1.6,7.6,4,2,37,14,65.5,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-12,10.2,2.4,1.5,7.0,7.6,8,8,112,84,50.2,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-13,9.7,3.3,1.8,7.1,6.0,7,3,95,33,64.3,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-14,8.2,2.2,2.2,7.6,7.3,3,4,45,26,56.7,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-15,10.5,1.2,2.1,3.4,7.2,4,7,111,39,55.4,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-16,10.9,2.1,1.8,1.2,6.2,7,5,69,38,62.7,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-17,5.6,3.4,3.6,2.6,7.4,6,7,35,47,65.2,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-18,7.5,3.8,2.4,1.7,8.3,3,6,29,46,68.4,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-19,7.9,1.9,0.4,4.6,7.6,4,4,45,40,45.5,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-20,3.6,4.0,2.1,2.4,6.8,4,8,84,65,64.4,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-21,8.2,4.6,2.0,6.0,8.0,3,7,92,17,68.9,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-22,4.2,3.4,1.2,3.6,8.0,6,7,51,47,44.1,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-23,5.4,4.5,0.2,6.6,7.9,4,4,28,14,53.9,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-24,10.0,3.2,0.2,7.2,5.7,3,4,73,82,66.7,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-25,8.3,2.4,0.6,4.9,7.1,7,5,107,24,51.1,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-26,9.2,2.0,1.2,1.1,8.5,3,8,117,70,60.5,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-27,10.1,1.3,1.5,4.9,6.5,3,5,85,37,55.9,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-28,9.1,2.6,0.5,6.2,8.6,5,4,73,53,47.8,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-01,10.4,3.8,1.3,2.3,7.1,8,7,64,58,60.6,,,
c8cb3b1e-eed6-436c-a1ab-5089c981e30a,2026-01-02,4.7,1.1,1.1,4.2,7.9,4,8,80,1,42.5,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-01,10.9,3.9,2.9,7.4,5.7,3,3,106,80,84.5,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-02,9.3,4.2,1.6,4.8,6.7,7,7,108,85,65.7,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-03,10.5,1.8,4.0,7.6,4.6,3,7,106,86,76.0,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-04,10.0,4.8,3.4,3.8,7.2,6,6,101,6,74.9,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-05,5.0,2.8,3.2,6.9,8.8,6,8,88,59,54.4,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-06,5.9,2.4,3.9,7.7,8.1,3,6,110,84,63.8,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-07,5.1,3.1,1.0,7.8,4.2,7,7,99,64,62.3,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-08,5.5,3.7,2.3,4.1,8.5,8,6,109,36,58.1,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-09,9.4,4.0,3.2,5.5,5.9,3,7,64,44,84.5,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-10,8.3,2.1,3.4,2.5,7.9,3,5,52,3,67.2,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-11,10.1,1.7,1.2,3.0,8.7,3,2,59,61,49.4,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-12,4.5,3.9,3.6,3.8,4.7,5,5,76,43,76.8,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-13,7.1,1.4,2.2,4.1,5.3,6,4,87,53,62.3,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-14,9.3,1.7,0.5,1.1,5.5,4,5,72,7,69.8,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-15,10.0,4.0,0.1,3.7,4.0,8,5,60,78,63.4,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-16,4.3,2.8,0.8,6.9,5.3,7,5,44,33,51.8,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-17,5.5,1.0,1.3,1.5,8.6,8,2,72,80,40.4,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-18,4.0,4.9,0.1,1.8,5.6,5,4,36,67,61.7,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-19,5.9,1.2,3.5,7.6,7.1,4,8,119,76,56.9,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-20,4.6,1.9,3.8,1.1,5.8,7,6,54,1,71.2,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-21,5.6,1.1,0.5,4.9,7.5,7,2,109,62,39.0,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-22,4.6,2.8,2.1,7.6,4.1,6,5,29,82,56.0,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-23,3.6,3.6,3.6,3.0,5.3,7,6,83,2,72.7,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-24,10.0,2.0,3.0,3.2,6.7,6,5,39,27,60.0,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-25,4.2,3.3,1.1,4.3,7.1,4,8,92,2,54.3,,,
86344b5e-7bd3-420d-b61b-9d5b7c523e0d,2026-01-26,4.7,1.4,0.4,7.6,8.7,7,8,97,79,31.8,,,
